"laufkont","laufzeit","moral","verw","hoehe","sparkont","beszeit","rate","famges","buerge","wohnzeit","verm","alter","weitkred","wohn","bishkred","beruf","pers","telef","gastarb","kredit"
1,0.5714285714285714,0.75,0.30000000000000004,0.23071412827859822,0,0.5,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.125,1,0.5,0.3333333333333333,1,1,1,1,0
0.6666666666666667,0.5714285714285714,0.5,0.30000000000000004,0.21677319814855633,0,0.5,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.125,1,0.5,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.3571428571428571,0.5,0.1,0.6217765042979944,0,0.5,0,0.3333333333333333,0,1,0.6666666666666667,0.07142857142857145,1,0,0.3333333333333333,1,1,0,1,0
0.3333333333333333,0.3571428571428571,0.5,0.2,0.2083425170817721,0,0.75,0.6666666666666667,0,0,0.6666666666666667,0.6666666666666667,0.42857142857142855,1,0.5,0,0.6666666666666667,1,1,1,0
0,0.5714285714285714,0.5,0.6000000000000001,0.09372933656601279,1,1,1,0.6666666666666667,0,1,1,0.37499999999999994,1,0.5,0,1,1,1,1,0
1,0.14285714285714285,0.5,0.2,0.04667180956579237,0.5,0.5,1,0.3333333333333333,0,1,0.6666666666666667,0.17857142857142855,1,0,0,0.3333333333333333,1,0,1,0
0.3333333333333333,0.3571428571428571,0.5,1,0.6089927264712366,0,0.5,0.3333333333333333,0.6666666666666667,0.5,0.6666666666666667,0.6666666666666667,0.17857142857142855,0,0.5,0.3333333333333333,1,1,1,1,0
0.3333333333333333,0.4107142857142857,1,0.30000000000000004,0.12364998897950187,0.5,0.5,1,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.07142857142857145,1,0.5,0.3333333333333333,0.3333333333333333,1,0,1,0
0.3333333333333333,0.4642857142857143,0.75,0.30000000000000004,0.09053339210932335,0.25,0.25,1,0.6666666666666667,0,0.6666666666666667,1,0.19642857142857145,0.5,0.5,0.3333333333333333,1,1,0,1,0
0.3333333333333333,1,0.25,1,0.7993167291161561,0.25,1,0.6666666666666667,0.3333333333333333,0,1,1,0.7321428571428572,0,1,0.3333333333333333,1,1,1,1,0
0.3333333333333333,0.5714285714285714,0.5,0.30000000000000004,0.13197046506502097,0.25,0.5,1,0.3333333333333333,0.5,1,1,0.5535714285714286,1,1,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.7321428571428571,0.5,0.30000000000000004,0.1518073616927485,0.25,0.5,1,0.6666666666666667,1,1,0.3333333333333333,0.035714285714285754,1,0,0,0.6666666666666667,1,0,1,0
0,0.14285714285714285,0.25,0.30000000000000004,0.01928587172140181,0,0.5,1,0.3333333333333333,0,1,0,0.0892857142857143,0,0.5,0,0.3333333333333333,1,0,1,0
0.3333333333333333,0.3571428571428571,1,0.9,0.09141503195944457,0,1,1,0,0,1,0,0.21428571428571425,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,0
1,0.24999999999999997,0.5,0.2,0.06926383072514877,0,0.25,1,1,0.5,0,0.3333333333333333,0.42857142857142855,1,0.5,0,0.3333333333333333,0,0,1,0
0,0.3571428571428571,0.25,0.2,0.16932995371390785,0.5,0.25,1,0.6666666666666667,0,1,1,0.19642857142857145,1,1,0,0.6666666666666667,0,1,1,0
0,0.5714285714285714,0.5,0.30000000000000004,0.11163764602160019,0,0.5,1,0,0,1,0.6666666666666667,0.21428571428571425,1,0,0,0.6666666666666667,1,0,1,0
0,0.6785714285714286,0.5,0.30000000000000004,0.20327308794357507,0,0.25,1,0.6666666666666667,0,0.6666666666666667,0.6666666666666667,0.26785714285714285,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.14285714285714285,0.5,0.30000000000000004,0.024851223275292045,0.25,0.25,1,1,0,0.6666666666666667,1,0.25000000000000006,1,0.5,0,0.3333333333333333,1,1,1,0
1,0.7857142857142857,0.5,0.9,0.20046286092131366,1,0.5,1,0,0,0.3333333333333333,0,0.33928571428571425,0,0.5,0,0.6666666666666667,1,0,1,0
0,0.7857142857142857,0.5,0.9,0.22217324223054885,0,0.25,0.6666666666666667,0.3333333333333333,0,1,0.3333333333333333,0.0892857142857143,1,0,0,0.6666666666666667,1,0,1,0
1,0.24999999999999997,1,0,0.13770112409080892,0,0.75,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.21428571428571425,0,0.5,0.3333333333333333,0.6666666666666667,1,0,1,0
0,0.6428571428571428,1,0.6000000000000001,0.3152964513996033,0,0.5,1,0.6666666666666667,0,0.6666666666666667,1,0.14285714285714285,0,0.5,0,0.6666666666666667,1,1,1,0
0.6666666666666667,0.19642857142857142,1,0.30000000000000004,0.054826978179413705,1,0.5,0.6666666666666667,0.6666666666666667,0,1,1,0.35714285714285715,1,1,0.3333333333333333,0.6666666666666667,1,1,1,0
0.3333333333333333,0.14285714285714285,0.5,0,0.05614943795459555,0,0.25,0.6666666666666667,0.3333333333333333,0,0,0.6666666666666667,0.10714285714285715,1,0,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.5714285714285714,0.5,0.1,0.5026449195503637,0,0.25,0,1,0,1,0.6666666666666667,0.16071428571428575,1,0,0,1,1,1,1,0
0.3333333333333333,0.3571428571428571,0.5,0,0.05945558739255015,0,0.25,0.6666666666666667,0.3333333333333333,0,1,0.6666666666666667,0.10714285714285715,1,0.5,0,0.3333333333333333,1,1,1,0
0,0.7857142857142857,0.5,0.4,0.15290941150540005,0,0.5,0.6666666666666667,0.6666666666666667,0,1,0.6666666666666667,0.625,1,0.5,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.3571428571428571,0.25,0.6000000000000001,0.08601498787745207,0,0.75,1,0.3333333333333333,0,1,1,0.26785714285714285,0,1,0,0.3333333333333333,1,0,1,0
0.3333333333333333,0.4642857142857143,1,0,0.21892219528322682,0,0,1,1,0,0.3333333333333333,0.6666666666666667,0.16071428571428575,1,0.5,0.3333333333333333,1,1,0,1,0
0.3333333333333333,0.4642857142857143,1,0,0.27319814855631475,0,0,1,1,0,0.3333333333333333,0.6666666666666667,0.16071428571428575,1,0.5,0.3333333333333333,1,1,0,1,0
0,0.7857142857142857,0.5,0.30000000000000004,0.3571743442803615,0,0.5,0.6666666666666667,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.21428571428571425,1,0.5,0,0.6666666666666667,1,1,1,0
0,0.08928571428571427,0.5,0.30000000000000004,0.06006171478950849,0,0.25,0.6666666666666667,0.3333333333333333,0,1,0.3333333333333333,0.0535714285714286,1,0,0,0.6666666666666667,1,0,1,0
0,0.3571428571428571,0.25,1,0.05962089486444788,1,1,1,0.6666666666666667,0,0.6666666666666667,0.6666666666666667,0.37499999999999994,0.5,0.5,0,1,1,1,1,0
0.6666666666666667,0.08928571428571427,0,0.30000000000000004,0.05846374256116377,0,0.25,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.26785714285714285,1,0.5,0.3333333333333333,1,1,1,1,0
0,0.7857142857142857,0.5,0,0.41255234736610097,0,1,1,0.6666666666666667,0,1,1,0.41071428571428575,0,1,0,1,1,0,1,0
0.3333333333333333,0.19642857142857142,0.25,0,0.054441260744985676,0.25,0.5,0.3333333333333333,1,0,0.3333333333333333,0.3333333333333333,0.10714285714285715,1,0,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.19642857142857142,0.5,0,0.12976636543971787,0.25,0.5,0.3333333333333333,0.3333333333333333,0,1,0.6666666666666667,0.16071428571428575,1,0,0.3333333333333333,0.6666666666666667,1,1,1,0
0.3333333333333333,0.7857142857142857,0.5,0,0.34626405113511133,0.25,0.75,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.0892857142857143,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.3571428571428571,0.5,0,0.15687679083094558,0,0.25,1,0.3333333333333333,0,0,0.3333333333333333,0.14285714285714285,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.3571428571428571,0.5,0.30000000000000004,0.11918668723826319,0,0.25,1,0.3333333333333333,0,1,0,0.28571428571428575,1,0.5,0,0.6666666666666667,1,1,1,0
0.3333333333333333,0.5714285714285714,0.5,0.2,0.4825876129601058,0.25,0.25,1,0.6666666666666667,0.5,0,1,0.17857142857142855,1,0,0,1,1,1,1,0
0.3333333333333333,0.14285714285714285,0.5,0.30000000000000004,0.06656380868415253,1,0.5,0.3333333333333333,1,0,0,0,0.10714285714285715,1,0.5,0,0.6666666666666667,1,1,1,0
0,0.24999999999999997,0.5,0.2,0.047112629490852986,0,0,1,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.25000000000000006,1,0.5,0,0.6666666666666667,1,0,1,0
1,0.4107142857142857,0.5,0,0.1264051135111307,0,0.5,0.6666666666666667,0.3333333333333333,0,0.6666666666666667,0,0.035714285714285754,1,0,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.4107142857142857,0.5,0.9,0.20051796341194622,0,0.5,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.30357142857142855,1,0.5,0,0.6666666666666667,0,1,1,0
1,0.10714285714285712,0.5,0,0.056920872823451624,1,0.5,1,0.6666666666666667,1,1,0.3333333333333333,0.14285714285714285,1,0.5,0,0.3333333333333333,1,0,1,0
0,0.3571428571428571,0.5,0,0.2502204099625303,0,0.75,0.3333333333333333,0.6666666666666667,0.5,0.6666666666666667,0.3333333333333333,0.21428571428571425,1,0.5,0,0.6666666666666667,1,1,1,0
0.3333333333333333,0.5714285714285714,0.75,0,0.10739475424289179,0,1,1,0.6666666666666667,0,1,1,0.6785714285714286,0,1,0.3333333333333333,0.6666666666666667,1,1,1,0
0,0.24999999999999997,1,0.2,0.10182940268900155,0,0.5,1,0.3333333333333333,0,1,0,0.0892857142857143,1,0,0.3333333333333333,0.6666666666666667,1,0,1,0
0,0.4642857142857143,0.5,0.2,0.11736830504738814,0,0.75,1,0.3333333333333333,0,1,0,0.07142857142857145,1,0,0,0.6666666666666667,1,0,1,0
0,0.3571428571428571,0.75,0,0.05824333259863346,0,0,1,0.6666666666666667,0,0.3333333333333333,0,0.42857142857142855,1,1,0.3333333333333333,0.6666666666666667,0,0,1,0
0,0.7857142857142857,0,0.2,0.37706634339872164,0,0.5,0.6666666666666667,0.6666666666666667,0,1,1,0.6071428571428572,1,1,0.3333333333333333,0.6666666666666667,0,0,1,0
0,0.3571428571428571,0.75,0,0.2531408419660569,0,0.5,0.6666666666666667,0.6666666666666667,0,1,1,0.6071428571428572,1,1,0.3333333333333333,0.6666666666666667,0,0,1,0
0,0.14285714285714285,1,0,0.022867533612519288,0,1,1,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.28571428571428575,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,0
0,0.6785714285714286,0.75,0.30000000000000004,0.22558959664976858,0,0.75,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.125,0,0.5,0.3333333333333333,0.6666666666666667,0,1,1,0
0,0.5714285714285714,0.25,0.2,0.1361031518624642,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.21428571428571425,0,0.5,0,0.6666666666666667,1,0,1,0
0,0.3571428571428571,0,0.2,0.2112629490852987,0,1,0.6666666666666667,0.6666666666666667,0,1,1,0.07142857142857145,0,0,0.3333333333333333,0.6666666666666667,0,0,1,0
0,0.24999999999999997,0.5,0.2,0.12045404452281243,0,0.5,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.0535714285714286,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.7857142857142857,0,0.1,0.2385386819484241,0,1,0.6666666666666667,0.6666666666666667,0,1,1,0.0892857142857143,1,1,0.3333333333333333,0.6666666666666667,0,0,1,0
0,0.7857142857142857,1,0.1,0.3336455807802513,0,1,1,0.6666666666666667,0,1,1,0.48214285714285715,1,1,0.3333333333333333,0.6666666666666667,1,1,1,0
0,0.3571428571428571,0.25,0.2,0.18051575931232094,0,0.75,0.6666666666666667,0.6666666666666667,0,1,0.6666666666666667,0.14285714285714285,0,0.5,0,0.6666666666666667,1,0,1,0
0,0.14285714285714285,0.25,0,0.023198148556314746,0,0.25,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.48214285714285715,0,0.5,0.3333333333333333,0.6666666666666667,1,1,1,0
0,0.3571428571428571,0.5,0,0.06424950407758431,0,0.75,1,0.3333333333333333,0,1,0.6666666666666667,0.07142857142857145,1,0,0.3333333333333333,0.6666666666666667,1,0,1,0
0,0.4107142857142857,0,0.9,0.2764491955036368,0,0,0.3333333333333333,0.6666666666666667,0,1,0.3333333333333333,0.5535714285714286,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,0
0,0.24999999999999997,0.5,0.2,0.09714569098523254,0,0.5,0,0.3333333333333333,0,1,0,0.01785714285714285,1,0,0,0.6666666666666667,1,0,1,0
0,0.3571428571428571,0.25,0.9,0.1589706854749835,0,0.5,1,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.21428571428571425,0,0,0,0.6666666666666667,1,1,1,0
0,0.14285714285714285,0.5,0.8,0.03449415913599295,0,0.75,1,1,0,1,0.3333333333333333,0.035714285714285754,1,0,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.7857142857142857,0,0.9,0.779424729997796,0,0.5,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.10714285714285715,0.5,0.5,0,0.6666666666666667,1,1,1,0
0,0.14285714285714285,0.5,0,0.05499228565131144,0,0.25,0.6666666666666667,0.3333333333333333,0,0,0,0.32142857142857145,0,0.5,0,0.3333333333333333,1,0,1,0
0.3333333333333333,0.14285714285714285,0.5,0,0.05218205862905004,0,1,0,0,0,0,0,0.48214285714285715,1,0,0.3333333333333333,0.6666666666666667,1,0,1,0
0,0.14285714285714285,0.5,0,0.060392329733303954,0,0.75,0.3333333333333333,0,0,0.6666666666666667,0.6666666666666667,0.30357142857142855,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.21428571428571427,1,0,0.12943575049592243,0,1,0.3333333333333333,0.6666666666666667,1,1,0.3333333333333333,0.42857142857142855,1,0,0,0.6666666666666667,1,1,0,0
0,0.2857142857142857,1,0,0.10794577914921755,0,0.5,1,1,1,0.3333333333333333,0.3333333333333333,0.25000000000000006,0,0,0.3333333333333333,0.6666666666666667,1,0,0,0
0.3333333333333333,0.08928571428571427,0.5,0.2,0.037635001102049814,0,0.5,0,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.17857142857142855,0,0.5,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.24999999999999997,1,0,0.03350231430460657,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.30357142857142855,1,0.5,0,0.6666666666666667,0,1,1,0
0.3333333333333333,0.3571428571428571,0.5,0,0.053449415913599294,0,0.25,1,0.6666666666666667,0,0.3333333333333333,0,0.07142857142857145,0,0.5,0,0.3333333333333333,1,0,1,0
0.3333333333333333,0.5714285714285714,0.75,0,0.4303504518404232,0.25,1,0.3333333333333333,0.6666666666666667,0,1,0.6666666666666667,0.41071428571428575,0.5,0.5,1,1,1,1,1,0
1,0.7857142857142857,1,0,0.5428146352215121,0.5,0.5,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,1,0.44642857142857145,1,1,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.14285714285714285,0.5,0,0.03372272426713688,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.39285714285714285,0,0.5,0,0.3333333333333333,0,0,1,0
1,0.14285714285714285,0.5,0.6000000000000001,0.02441040335023143,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.39285714285714285,0,0.5,0,0.3333333333333333,0,0,1,0
0.3333333333333333,0.19642857142857142,0.25,0,0.36224377341855857,0.25,0,0,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.26785714285714285,0.5,0.5,0,1,0,1,1,0
1,0.10714285714285712,0.5,0.2,0.10656821688340314,0,0.5,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0,0.10714285714285715,1,0,0,0.3333333333333333,1,0,1,0
1,0.4642857142857143,0.25,0.1,0.39723385497024466,1,0,1,0.3333333333333333,0,0,0,0.6071428571428572,0,0.5,0,1,1,1,1,0
1,0.14285714285714285,1,0.30000000000000004,0.028708397619572404,1,1,1,0.3333333333333333,0,0.6666666666666667,0.3333333333333333,0.25000000000000006,1,0.5,0,0.3333333333333333,0,0,1,0
0.3333333333333333,0.7321428571428571,1,0.30000000000000004,0.2463081331276174,0,0.25,1,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.0892857142857143,0,0.5,0.3333333333333333,0.3333333333333333,1,0,1,0
0.6666666666666667,0.14285714285714285,1,0,0.036532951289398284,0.5,0.75,1,1,0,0.3333333333333333,0,0.16071428571428575,1,0.5,0.6666666666666667,0.6666666666666667,1,1,1,0
0.3333333333333333,0.3035714285714286,0.5,0.9,0.05025347145690985,0,1,0.3333333333333333,0.3333333333333333,0,1,0.3333333333333333,0.35714285714285715,1,0.5,0,0.6666666666666667,0,0,1,0
1,0.7857142857142857,1,0.1,0.6234295790169716,0.25,0.5,0.3333333333333333,0.3333333333333333,0,1,0.6666666666666667,0.0892857142857143,1,0,0.3333333333333333,0.3333333333333333,1,0,1,0
0.6666666666666667,0.14285714285714285,0.25,0.9,0.018349129380648005,0,0.25,1,0.3333333333333333,0,0,0,0.125,0,0.5,0,0,1,0,1,0
0,0.24999999999999997,1,0.5,0.050363676438175006,0,0,0.3333333333333333,0.3333333333333333,0,1,1,0.6428571428571428,1,1,0.6666666666666667,0,0,0,1,0
0.3333333333333333,0.3035714285714286,0.5,0.9,0.1372603041657483,0.25,1,1,0,0,0.3333333333333333,0.6666666666666667,0.75,1,0,0.3333333333333333,0.3333333333333333,1,0,1,0
0.3333333333333333,0.4642857142857143,0.5,0.2,0.17439938285210493,0.25,0.5,0.3333333333333333,0.3333333333333333,0.5,1,0.6666666666666667,0.035714285714285754,0,0,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.3571428571428571,0.5,0.30000000000000004,0.15516861362133572,0.25,0.25,0.6666666666666667,1,0,0.3333333333333333,0.6666666666666667,0.0535714285714286,1,0,0,0.6666666666666667,1,1,1,0
0.3333333333333333,0.14285714285714285,0.5,0.30000000000000004,0.0581331276173683,0,0.25,0.3333333333333333,0.6666666666666667,0,0,0.6666666666666667,0.0535714285714286,1,0.5,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.8928571428571428,0,0.9,0.8634009257218427,0,0.25,0.6666666666666667,0.6666666666666667,0,1,1,0.6964285714285714,1,0,0,0.6666666666666667,1,1,1,0
0,0.3571428571428571,0.5,0.2,0.1629931672911616,0,0.25,1,0.3333333333333333,0,1,0,0.07142857142857145,1,0,0,0.3333333333333333,1,1,1,0
0.3333333333333333,0.19642857142857142,0.5,0.30000000000000004,0.02898391007273529,0,1,1,0.6666666666666667,0,0.6666666666666667,0.6666666666666667,0.32142857142857145,1,0.5,0,0.6666666666666667,0,0,1,0
1,0.3571428571428571,0.75,0.9,0.46131805157593125,0,0.25,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.14285714285714285,0,0.5,0.3333333333333333,0.6666666666666667,1,1,1,0
0,0.24999999999999997,0.5,0.30000000000000004,0.058904562486224374,0,0.5,1,1,0,0.6666666666666667,0,0.125,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.3035714285714286,0.25,0,0.07554551465726252,1,0.5,1,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.37499999999999994,0,0.5,0.3333333333333333,0.3333333333333333,0,0,1,0
1,0.7857142857142857,0.5,0.9,0.2517081772096099,0,0,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.25000000000000006,1,0,0,1,1,1,1,0
0.3333333333333333,0.4107142857142857,0,0.9,0.44313422966718097,0,1,0.3333333333333333,0.3333333333333333,0,1,1,0.41071428571428575,0.5,1,0.3333333333333333,1,1,1,1,0
0.6666666666666667,0.24999999999999997,0.5,0.30000000000000004,0.1005069429138197,0,0.5,1,0.6666666666666667,0.5,0.3333333333333333,0,0.32142857142857145,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.7321428571428571,0,0.9,0.6358827418999339,0,1,0.3333333333333333,0.6666666666666667,0,1,0.6666666666666667,0.17857142857142855,1,0,0.3333333333333333,0.6666666666666667,1,0,1,0
0,0.03571428571428571,0.5,0.6000000000000001,0.009477628388803176,0,0.25,1,0.3333333333333333,0,1,0.3333333333333333,0.07142857142857145,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.4642857142857143,0.5,0.5,0.6459113951950628,0,0.25,0,0,0,0,1,0.26785714285714285,0,0.5,0,0.3333333333333333,1,1,1,0
0.3333333333333333,0.7857142857142857,0,1,1,0,0.5,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.23214285714285715,0,0.5,0,1,1,1,0,0
0,0.03571428571428571,0.5,0,0.8055984130482698,0,1,0,0.6666666666666667,0,1,1,0.875,0,0.5,0,1,1,1,1,0
0.3333333333333333,0.14285714285714285,0.5,0.2,0.13698479171258543,1,1,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.10714285714285715,1,0.5,0,0.6666666666666667,1,1,1,0
0,0.14285714285714285,0.5,0.1,0.1713687458673132,0,1,0.6666666666666667,0.6666666666666667,0,1,1,0.28571428571428575,1,1,0,0.6666666666666667,1,1,1,0
1,0.24999999999999997,0.75,0.9,0.1043090147674675,0,0.5,1,1,0,0.3333333333333333,0.6666666666666667,0.16071428571428575,1,0.5,0,0.6666666666666667,1,1,1,0
0,0.7857142857142857,0.5,0.30000000000000004,0.37045404452281244,0,0.75,0,1,1,0,0,0.26785714285714285,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,0
1,0.14285714285714285,1,0.9,0.11108662111527441,0,0,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.41071428571428575,0.5,0.5,0.3333333333333333,1,1,1,1,0
0,0.17857142857142858,0.5,0,0.47950187348468154,0,1,0,0,0,1,0.3333333333333333,0.46428571428571425,1,0.5,0,1,1,1,0,0
0,0.14285714285714285,0.5,0.30000000000000004,0.021930791271765483,0.25,0.75,1,1,0,0,0.3333333333333333,0.01785714285714285,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.24999999999999997,0.5,0,0.03857174344280362,0,0.25,0,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.07142857142857145,1,0.5,0,0.3333333333333333,1,0,1,0
0.3333333333333333,0.3571428571428571,0.5,0,0.13456028212475202,0,0.5,0.6666666666666667,0.3333333333333333,0,1,0.3333333333333333,0.01785714285714285,1,0,0,0.3333333333333333,1,1,1,0
0,0.24999999999999997,0.5,0.6000000000000001,0.026118580559841308,0,0,1,0.3333333333333333,0,0,0,0.14285714285714285,1,0.5,0,0,1,0,1,0
0,0.24999999999999997,0.5,0.1,0.39866651972669165,1,1,0,0.6666666666666667,0,1,0.3333333333333333,0.5714285714285714,1,1,0,0.6666666666666667,0,1,1,0
0,0.24999999999999997,1,0,0.20332819043420763,0,1,0,0.3333333333333333,0,1,0,0.25000000000000006,0,0,0.6666666666666667,0.6666666666666667,1,1,1,0
0,0.14285714285714285,0,0.30000000000000004,0.3263720520167512,0,0.5,1,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.16071428571428575,1,0,0.3333333333333333,0.6666666666666667,1,1,1,0
0,0.3571428571428571,0.5,0,0.11169274851223275,0,1,1,0.6666666666666667,0.5,0,0,0.46428571428571425,1,0.5,0,0.6666666666666667,1,0,1,0
1,0.3035714285714286,1,0,0.6834912938064801,1,1,1,0.6666666666666667,0,1,1,0.19642857142857145,1,1,0,1,1,1,1,0
0.3333333333333333,0.14285714285714285,0.5,0.30000000000000004,0.3411946219969143,1,0,0.3333333333333333,0.6666666666666667,0,0,1,0.5892857142857142,1,0.5,0,1,1,1,1,0
0,0.4642857142857143,0.5,0.2,0.33469252810227024,1,1,1,0.6666666666666667,0,1,0.3333333333333333,0.21428571428571425,1,0.5,0,0.6666666666666667,1,0,1,0
